treeid,stemid,tag,stemtag,quadratname,lx,ly,px,py
20834,35002,150227,2,1501,6.4,1.8,286.39999,1.8
20837,35003,150231,2,1501,7.3,3.8,287.29999,3.8
20838,35004,150233,2,1501,5.2,4.9,285.20001,4.9
20843,35005,150238,2,1501,4.5,4.7,284.5,4.7
20847,35006,150242,2,1501,3.6,5.3,283.60001,5.3
20849,35007,150244,2,1501,0.8,2.6,280.79999,2.6
20854,35008,150249,2,1501,1.7,3.7,281.70001,3.7
20857,35009,150252,2,1501,1.7,3.7,281.70001,3.7
20860,35010,150256,2,1501,0.7,4.6,280.70001,4.6
20863,35011,150259,2,1501,1.4,5.8,281.39999,5.8
20864,35012,150260,2,1501,2.1,5.8,282.10001,5.8
20867,35013,150263,2,1501,1.1,7.7,281.10001,7.7
20871,35014,150268,2,1501,3.3,7.1,283.29999,7.1
20875,35015,150273,2,1501,6.8,9.3,286.79999,9.3
20877,35016,150275,2,1501,7.5,10.3,287.5,10.3
20881,35017,150279,2,1501,5.3,10.2,285.29999,10.2
20888,35018,150288,2,1501,9.4,14.2,289.39999,14.2
20912,35019,150315,2,1501,10.7,12.1,290.70001,12.1
20916,35020,150320,2,1501,13.4,10.7,293.39999,10.7
20917,35021,150321,2,1501,13,12.2,293,12.2
20920,35022,150324,2,1501,11.6,11.8,291.60001,11.8
20921,35023,150325,2,1501,14.7,13.1,294.70001,13.1
20924,35024,150331,2,1502,15.7,1,295.70001,21
20927,35025,150334,2,1502,15.2,1.6,295.20001,21.6
20932,35026,150339,2,1502,12.1,2.2,292.10001,22.2
20937,35027,150345,2,1502,10.9,3.3,290.89999,23.3
20940,35028,150348,10,1502,13.3,4.3,293.29999,24.3
20945,35029,150354,2,1502,15.1,3.4,295.10001,23.4
20950,35030,150359,2,1502,17.8,9.4,297.79999,29.4
20952,35031,150361,2,1502,16.9,9.3,296.89999,29.3
20956,35032,150366,2,1502,16,9.9,296,29.9
20965,35033,150379,2,1502,10.8,9.6,290.79999,29.6
20973,35034,150388,2,1502,11,10.3,291,30.3
20975,35035,150390,2,1502,10.7,11,290.70001,31
20985,35036,150400,2,1502,7.2,13.8,287.20001,33.8
20991,35037,150407,2,1502,5.5,12.2,285.5,32.2
21011,35038,150427,2,1502,8.8,15.7,288.79999,35.7
21018,35039,150436,2,1502,13.2,11.5,293.20001,31.5
21023,35040,150441,2,1502,14.2,11.2,294.20001,31.2
21029,35041,150447,2,1502,16.3,12.4,296.29999,32.4
21034,35042,150454,2,1502,19.8,12.5,299.79999,32.5
21036,35043,150456,2,1502,20,12.6,300,32.6
