"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","pom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","status.2017","status.2018","dbh.if.dead.2018","agb.if.dead.2018","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2018","surveyors"
"172503","1",25787,"1726","cato","Carya tomentosa",324.799987792969,500.399993896484,"1.3",104.800003051758,NA,"A","2008-12-02",0.036000164902416,106.599998474121,NA,"A","2013-08-22",0.0376433627449916,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172504","1",25788,"1726","cagl","Carya glabra",327.600006103516,501.299987792969,"1.3",309.600006103516,NA,"A","2008-12-02",0.615573348812811,314.600006103516,NA,"A","2013-08-22",0.641971012039633,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172507","1",25791,"1726","cagl","Carya glabra",331.399993896484,508.600006103516,"1.3",140.699996948242,NA,"A","2008-12-02",0.0779118553539279,159.5,NA,"A","2013-08-22",0.108231843763739,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172509","1",25793,"1726","quru","Quercus rubra",327.299987792969,512.200012207031,"1.3",1142.90002441406,"B,I","A","2008-12-02",12.876402443798,NA,"DS,B","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172510","1",25794,"1726","prav","Prunus avium",328.399993896484,517.099975585938,"1.3",124.300003051758,"B,D","D","2008-12-02",0.0523557822731304,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172511","1",25795,"1726","saal","Sassafras albidum",327.399993896484,518.200012207031,"1.3",109.300003051758,"D,I","D","2008-12-02",0.0351503400672196,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172514","1",25798,"1726","qupr","Quercus prinus",320.100006103516,516.200012207031,"1.3",304.399993896484,NA,"A","2008-12-02",0.615551014119806,321.700012207031,NA,"A","2013-08-22",0.715721414238646,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172515","1",25799,"1726","litu","Liriodendron tulipifera",324.299987792969,514.599975585938,"1.3",101.300003051758,NA,"A","2008-12-02",0.0261361404397761,131.699996948242,NA,"A","2013-08-22",0.052187803995894,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172516","1",25800,"1726","qupr","Quercus prinus",324,510.5,"1.3",171.699996948242,NA,"A","2008-12-02",0.12911594814545,180.5,NA,"A","2013-08-22",0.147974772343345,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172517","1",25801,"1726","qupr","Quercus prinus",325.899993896484,510.799987792969,"1.3",200.699996948242,NA,"A","2008-12-02",0.19762807842141,231,NA,"A","2013-08-22",0.290007005579918,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172518","1",25802,"1726","prav","Prunus avium",326.700012207031,510.700012207031,"1.3",109.099998474121,NA,"A","2008-12-02",0.0372133167237964,118,NA,"A","2013-08-22",0.0456919674655683,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172520","1",25804,"1726","quru","Quercus rubra",329.200012207031,513.200012207031,"1.3",497.700012207031,NA,"A","2008-12-02",1.66972751023474,542.200012207031,NA,"A","2013-08-22",2.06078872499391,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172523","1",25807,"1726","cagl","Carya glabra",324.799987792969,506.399993896484,"1.3",133.100006103516,NA,"A","2008-12-02",0.0673593502125253,138.199996948242,NA,"A","2013-08-22",0.0743356385019826,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172526","1",25810,"1727","fram","Fraxinus americana",323.700012207031,525,"1.3",62.7999992370605,NA,"A","2008-12-02",0.0101140519044876,67.0999984741211,NA,"A","2013-08-22",0.0119193163806809,"A","A",NA,NA,NA,"S","","","","","",NA,1,0,"W, DE",3,"",2018-07-18,"Prestipino/Wilson"
"172527","1",25811,"1727","fram","Fraxinus americana",321.799987792969,524.5,"1.3",165.100006103516,NA,"A","2008-12-02",0.111151185399444,168.100006103516,NA,"A","2013-08-22",0.116227185561528,"A","A",NA,NA,NA,"I","","","","","",NA,1,0,"none",NA,"",2018-07-18,"Prestipino/Wilson"
"172528","1",25812,"1727","fram","Fraxinus americana",325.600006103516,528.099975585938,"1.3",52.2000007629395,NA,"A","2008-12-02",0.00639475920434075,54,NA,"A","2013-08-22",0.00695560501957116,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172529","1",25813,"1727","fram","Fraxinus americana",324.399993896484,528.799987792969,"1.3",122.099998474121,NA,"A","2008-12-02",0.0525995897149655,126,NA,"A","2013-08-22",0.0568648299020424,"AU","AU",NA,NA,NA,"I","","","","","",NA,3,5,"W, VB, DE",2,"gallery visible",2018-07-18,"Prestipino/Wilson"
"172530","1",25814,"1727","ceoc","Celtis occidentalis",327.299987792969,533.299987792969,"1.3",110.5,NA,"A","2008-12-02",0.0117609499858319,115,NA,"A","2013-08-22",0.0129865942623216,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172531","1",25815,"1727","ulsp","Ulmus sp",324.700012207031,534.799987792969,"1.3",102,"D,G","D","2008-12-02",0.0303292857091659,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172534","1",25817,"1727","ulru","Ulmus rubra",320.100006103516,530.799987792969,"1.3",252.199996948242,NA,"A","2008-12-02",0.264398422225368,260.5,NA,"A","2013-08-22",0.285888215635651,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172535","1",25818,"1728","qual","Quercus alba",323.600006103516,543,"1.3",468,NA,"A","2008-12-02",1.79227988163518,485,NA,"A","2013-08-22",1.97273894023489,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172537","1",25819,"1728","unk","Unidentified unk",326.700012207031,544.799987792969,"1.3",327.100006103516,"D,L,Q","D","2008-12-02",0.17416518166323,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172539","1",25821,"1728","fram","Fraxinus americana",322.299987792969,546.299987792969,"1.3",135.600006103516,NA,"A","2008-12-02",0.0682216930724367,141.199996948242,NA,"A","2013-08-22",0.0754231947660882,"AU","DS",143,0.0778300254240784,4,"I","I","BB","","","",NA,5,0,"W, DE",1,"",2018-07-18,"Prestipino/Wilson"
"172540","1",25822,"1728","ulru","Ulmus rubra",326.100006103516,549,"1.3",115.800003051758,NA,"A","2008-12-02",0.0404087446681456,122.400001525879,NA,"A","2013-08-22",0.0461923836516359,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172541","1",25823,"1728","fram","Fraxinus americana",323.299987792969,549.900024414062,"1.3",42,NA,"A","2008-12-02",0.00372973913022892,46.2000007629395,"J","A","2013-08-22",0.00472415409669194,"DS","PD",39,0.00310360811762863,2,"S","U","","","","",NA,5,0,"SS,VB",NA,"",2018-07-18,"Prestipino/Wilson"
"172542","1",25824,"1728","fram","Fraxinus americana",330.299987792969,551.5,"1.3",196.300003051758,NA,"A","2008-12-02",0.170737391598366,200.199996948242,NA,"A","2013-08-22",0.1792732363795,"A","A",NA,NA,NA,"I","","","","","",NA,2,1,"W, DE, SS",1,"",2018-07-18,"Prestipino/Wilson"
"172543","1",25825,"1728","ceca","Cercis canadensis",329.600006103516,555,"1.3",98.5,"I","A","2008-12-02",0.0273616155954292,103,NA,"A","2013-08-22",0.0306543453724113,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172544","1",25826,"1728","fram","Fraxinus americana",329.600006103516,555.400024414062,"1.3",146.800003051758,NA,"A","2008-12-02",0.0830600449161534,153,NA,"A","2013-08-22",0.0920328088106655,"A","AU",NA,NA,NA,"I","","","","","",NA,5,3,"W, SS, DE",1,"",2018-07-18,"Prestipino/Wilson"
"172545","1",25827,"1728","ulru","Ulmus rubra",328.600006103516,559,"1.3",249.199996948242,"D","D","2008-12-02",0.256872038461794,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172547","1",25829,"1728","litu","Liriodendron tulipifera",327.899993896484,559.200012207031,"1.3",166.699996948242,NA,"A","2008-12-02",0.0971092984637108,178,NA,"A","2013-08-22",0.115429612624732,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172548","1",25830,"1728","juni","Juglans nigra",327.100006103516,558.099975585938,"1.3",277.700012207031,NA,"A","2008-12-02",0.382086779960942,282.899993896484,NA,"A","2013-08-22",0.400549968829561,"AU","DC",287,0.415481966396368,1,"CD","UP","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172550","1",25832,"1728","juni","Juglans nigra",321,557.400024414062,"1.3",339,NA,"A","2008-12-02",0.634610085743424,341.799987792969,NA,"A","2013-08-22",0.648028256419971,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172552","1",25833,"1728","fram","Fraxinus americana",320.299987792969,557,"1.3",74.6999969482422,NA,"A","2008-12-02",0.0155526805233404,NA,"DC,R","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172553","1",25834,"1729","fram","Fraxinus americana",329.399993896484,560.400024414062,"1.3",54.4000015258789,NA,"A","2008-12-02",0.00708407333321837,55,NA,"A","2013-08-22",0.00727941139244624,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172556","1",25837,"1729","litu","Liriodendron tulipifera",325.100006103516,563.900024414062,"1.3",780.700012207031,NA,"A","2008-12-02",5.67748979968803,817.5,NA,"A","2013-08-22",6.41011444232306,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172558","1",25839,"1729","ulru","Ulmus rubra",320.5,564.599975585938,"1.3",156.300003051758,NA,"A","2008-12-02",0.0833314016962743,160,NA,"A","2013-08-22",0.0881719039884304,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"top of crown dead",2018-07-18,"Prestipino/Wilson"
"172559","1",25840,"1729","fram","Fraxinus americana",324,567.700012207031,"1.3",97.3000030517578,NA,"A","2008-12-02",0.0299548481031997,NA,"DS,R","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172563","1",25844,"1729","litu","Liriodendron tulipifera",328.200012207031,563.5,"1.3",393.600006103516,NA,"A","2008-12-02",0.934180314470531,405.100006103516,NA,"A","2013-08-22",1.00782948555856,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172565","1",25846,"1729","fram","Fraxinus americana",322.200012207031,572.599975585938,"1.3",347.399993896484,NA,"A","2008-12-02",0.703225516529289,349.899993896484,NA,"A","2013-08-22",0.715841770219215,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172575","1",25855,"1730","fram","Fraxinus americana",327.700012207031,588.700012207031,"1.3",246.199996948242,NA,"A","2008-12-02",0.299406315026004,257,NA,"A","2013-08-22",0.333040481559819,"A","A",NA,NA,NA,"CD","","","","","",NA,1,6,"W",NA,"",2018-07-18,"Prestipino/Wilson"
"172577","1",25857,"1731","quru","Quercus rubra",323.399993896484,600.5,"1.3",671.400024414062,NA,"A","2008-12-02",3.48429782213781,716,NA,"A","2013-08-22",4.08083436736368,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172583","1",25863,"1731","quru","Quercus rubra",324,607.299987792969,"1.3",105.300003051758,NA,"A","2008-12-02",0.0367424163581859,114.599998474121,NA,"A","2013-08-22",0.0452360960809955,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172584","1",25864,"1731","quru","Quercus rubra",321.700012207031,613.400024414062,"1.3",759.599975585938,NA,"A","2008-12-02",4.7187830347303,773.5,NA,"A","2013-08-22",4.9337982099734,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172585","1",25865,"1731","cagl","Carya glabra",323.299987792969,618.400024414062,"1.3",109.800003051758,NA,"A","2008-12-02",0.0406775020939493,116.099998474121,NA,"A","2013-08-22",0.04708237055065,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172586","1",25866,"1731","litu","Liriodendron tulipifera",327.200012207031,614.900024414062,"1.3",306,NA,"A","2008-12-02",0.481212046614192,322.899993896484,NA,"A","2013-08-22",0.554440324583442,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172587","1",25867,"1731","fram","Fraxinus americana",330.399993896484,615.400024414062,"1.3",425.299987792969,NA,"A","2008-12-02",1.16140487794152,435.5,NA,"A","2013-08-22",1.23170783537762,"A","A",NA,NA,NA,"CD","","","","","",NA,3,1,"SS, DE, W",6,"leaning, hard to see crown",2018-07-18,"Prestipino/Wilson"
"172590","1",25869,"1732","rops","Robinia pseudoacacia",323.5,620.900024414062,"1.3",253.5,"D,I","D","2008-12-02",0.302995894403945,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172591","1",25870,"1732","fram","Fraxinus americana",323.899993896484,625.400024414062,"1.3",271.299987792969,NA,"A","2008-12-02",0.380902318993774,277.799987792969,NA,"A","2013-08-22",0.403935507959888,"A","DS",273,0.3868485726107,4,"I","I","BB","","","",NA,5,0,"W, DE",24,"",2018-07-18,"Prestipino/Wilson"
"172592","1",25871,"1732","rops","Robinia pseudoacacia",326.899993896484,626.900024414062,"1.3",536.799987792969,"B,L","A","2008-12-02",2.0429702715542,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172594","1",25872,"1732","acru","Acer rubrum",320.5,626.400024414062,"1.3",225.699996948242,NA,"A","2008-12-02",0.190401529207432,235.199996948242,NA,"A","2013-08-22",0.210465747139046,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172595","1",25873,"1732","caovl","Carya ovalis",325.399993896484,631.299987792969,"1.3",309.799987792969,"M","A","2008-12-02",0.616616018758638,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172595","2",35820,"1732","caovl","Carya ovalis",325.399993896484,631.299987792969,"1.3",259.700012207031,"S","A","2008-12-02",0.388355229422914,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172596","1",25874,"1732","caovl","Carya ovalis",323.600006103516,633.400024414062,"1.3",377,NA,"A","2008-12-02",1.03150803673749,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172597","1",25875,"1732","rops","Robinia pseudoacacia",320,632.700012207031,"1.3",291.600006103516,NA,"A","2008-12-02",0.432631397567437,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172601","1",25878,"1730","ceca","Cercis canadensis",330.600006103516,584.5,"1.3",110.699996948242,NA,"A","2008-12-02",0.0368244501170058,123.699996948242,NA,"A","2013-08-22",0.0488426001134789,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172602","1",25879,"1730","cato","Carya tomentosa",339.899993896484,595.200012207031,"1.3",376,"M","A","2008-12-02",1.02435241116398,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172602","2",35821,"1730","cato","Carya tomentosa",339.899993896484,595.200012207031,"1.3",350,"S","A","2008-12-02",0.848960548127782,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172602","3",38114,"1730","cato","Carya tomentosa",339.899993896484,595.200012207031,"1.3",157.100006103516,"S","A","2008-12-02",0.104015432412092,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172605","1",25881,"1730","cagl","Carya glabra",333.299987792969,598,"1.3",217,NA,"A","2008-12-02",0.242530793520098,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172606","1",25882,"1730","rops","Robinia pseudoacacia",327.899993896484,593.700012207031,"1.3",168.199996948242,"D,I","D","2008-12-02",0.106726324227431,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172610","1",25886,"1731","litu","Liriodendron tulipifera",336.799987792969,601,"1.3",396.799987792969,NA,"A","2008-12-02",0.954326162866205,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172612","1",25888,"1731","fram","Fraxinus americana",339.200012207031,603.5,"1.3",95,NA,"A","2008-12-02",0.0282295440056228,97.0999984741211,NA,"A","2013-08-22",0.0298023901600409,"AU","DS",97,0.0297263381137817,1,"I","B","I","R","F","",1,5,0,"VB, DE",1,"",2018-07-18,"Prestipino/Wilson"
"172613","1",25889,"1731","quru","Quercus rubra",335.600006103516,605.200012207031,"1.3",846.099975585938,"D,I","D","2008-12-02",6.1505966574729,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172614","1",25890,"1731","ceca","Cercis canadensis",332.700012207031,605.299987792969,"0.8",90.5,"A,B,L","A","2008-12-02",0.0220579419060904,118.099998474121,"L,B,A","A","2013-08-22",0.0434130249613609,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172616","1",25892,"1731","fram","Fraxinus americana",329.5,601.400024414062,"1.3",94.6999969482422,NA,"A","2008-12-02",0.0280089939550477,203.100006103516,NA,"A","2013-08-22",0.185782142516084,"A","A",NA,NA,NA,"I","","","","","",NA,1,0,"none",NA,"",2018-07-18,"Prestipino/Wilson"
"172619","1",25895,"1731","fram","Fraxinus americana",326.799987792969,605.5,"1.3",57.2000007629395,NA,"A","2008-12-02",0.00802297711070006,57.2000007629395,NA,"A","2013-08-22",0.00802297711070006,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172621","1",25897,"1731","unk","Unidentified unk",328.600006103516,610.400024414062,"1.3",154.600006103516,"B,D,Q","D","2008-12-02",0.027080332697638,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172623","1",25899,"1731","fram","Fraxinus americana",332.299987792969,609.299987792969,"1.3",215,NA,"A","2008-12-02",0.213956635291996,220.5,NA,"A","2013-08-22",0.22778729510131,"A","A",NA,NA,NA,"I","","","","","",NA,2,3,"DE",10,"",2018-07-18,"Prestipino/Wilson"
"172624","1",25900,"1731","litu","Liriodendron tulipifera",337.100006103516,614.5,"1.3",449,NA,"A","2008-12-02",1.3216901112181,464.5,"M","A","2013-08-22",1.44533293762549,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172626","1",25902,"1731","fram","Fraxinus americana",332.5,615.700012207031,"1.3",470.600006103516,NA,"A","2008-12-02",1.49275013399143,490,NA,"A","2013-08-22",1.65003480791103,"AU","AU",NA,NA,NA,"D","","","","","",NA,3,1,"W, DE",26,"",2018-07-18,"Prestipino/Wilson"
"172627","1",25903,"1731","cofl","Cornus florida",332.200012207031,618.599975585938,"1.3",100.800003051758,NA,"A","2008-12-02",0.0332350527870679,100.900001525879,NA,"A","2013-08-22",0.0333108816342254,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"no anthracnose",2018-07-18,"Prestipino/Wilson"
"172628","1",25904,"1732","ulam","Ulmus americana",332.600006103516,625.900024414062,"1.3",225.100006103516,NA,"A","2008-12-02",0.228825358191263,241.199996948242,NA,"A","2013-08-22",0.27189086853902,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172629","1",25905,"1732","fram","Fraxinus americana",329.5,626.299987792969,"1.3",360.200012207031,NA,"A","2008-12-02",0.769240234175477,374,NA,"A","2013-08-22",0.844407079452926,"A","A",NA,NA,NA,"D","","","","","",NA,2,0,"W",NA,"",2018-07-18,"Prestipino/Wilson"
"172630","1",25906,"1732","fram","Fraxinus americana",335.299987792969,629.5,"1.3",272.299987792969,NA,"A","2008-12-02",0.384393432803591,288.5,NA,"A","2013-08-22",0.443623419225858,"A","AU",NA,NA,NA,"CD","","","","","",NA,4,4,"W, DE, SS",4,"",2018-07-18,"Prestipino/Wilson"
"172631","1",25907,"1732","rops","Robinia pseudoacacia",334.299987792969,630.400024414062,"1.3",202.300003051758,"B,D","D","2008-12-02",0.17068672332999,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172633","1",25909,"1732","fram","Fraxinus americana",334.600006103516,632.5,"1.3",383,NA,"A","2008-12-02",0.895697137529577,400.299987792969,NA,"A","2013-08-22",0.999402934049495,"A","A",NA,NA,NA,"CD","","","","","",NA,1,0,"W, VB",NA,"",2018-07-18,"Prestipino/Wilson"
"172634","1",25910,"1732","juni","Juglans nigra",338.100006103516,634.099975585938,"1.3",270.100006103516,"M","A","2008-12-02",0.356046816854895,278.5,"M","A","2013-08-22",0.384892862586057,"AU","AU",NA,NA,NA,"CD","","","","","",NA,4,4,"DE, W, SS",4,"",2018-07-18,"Prestipino/Wilson"
