"tag","StemTag","stemID","quadrat","sp","gx","gy","dbh.2013","date.2013","agb.2013","status.2013","status.2014","date.2014","dbh.if.dead.2014","agb.if.dead.2014","status.2015","date.2015","dbh.if.dead.2015","agb.if.dead.2015","status.2016","date.2016","dbh.if.dead.2016","agb.if.dead.2016","status.2017","date.2017","dbh.if.dead.2017","agb.if.dead.2017","status.2018","date.2018","dbh.if.dead.2018","agb.if.dead.2018","Latin","Genus","Species","Family"
"10376","1",1334,"0106","fram",2.90000009536743,103.300003051758,16.2999992370605,2013-04-05,0.000356720146419864,"Live",NA,NA,NA,NA,"Live",2015-07-15,NA,NA,"Dead",2016-07-14,NA,NA,"Dead",2017-07-18,NA,NA,"Dead",2018-07-05,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"10379","1",1337,"0106","fram",2.59999990463257,103.099998474121,NA,2013-04-05,0,"Dead",NA,NA,NA,NA,"Dead",2015-07-15,NA,NA,"Dead",2016-07-14,NA,NA,"Dead",2017-07-18,NA,NA,"Dead",2018-07-05,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"10401","1",1359,"0106","caca",8.80000019073486,108.099998474121,141.100006103516,2013-04-05,0.0215825408188794,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10405","1",1363,"0106","caca",6.09999990463257,114.5,118.900001525879,2013-04-05,0.0141080287309125,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10409","1",1366,"0106","vipr",10.3999996185303,117.599998474121,NA,2013-04-05,0,"Dead","Dead",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viburnum prunifolium","Viburnum","prunifolium","Adoxaceae"
"10412","1",1369,"0107","caca",5.90000009536743,120.300003051758,NA,2013-04-02,0,"Dead","Dead",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10416","1",1373,"0106","ulsp",1.79999995231628,113.800003051758,NA,2013-04-05,0,"Dead","Dead",2014-09-29,NA,NA,"Dead",2015-07-15,NA,NA,"Dead",2016-07-14,NA,NA,"Dead",2017-07-18,NA,NA,"Dead",2018-07-05,NA,NA,"Ulmus sp","Ulmus","sp","Ulmaceae"
"10424","1",1380,"0106","caco",0.600000023841858,117,416.899993896484,2013-04-05,1.34270667687441,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carya cordiformis","Carya","cordiformis","Juglandaceae"
"10427","1",1382,"0106","juni",1.5,112.800003051758,271.399993896484,2013-04-05,0.360422032384908,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Juglans nigra","Juglans","nigra","Juglandaceae"
"10433","1",1387,"0107","caca",14,122.699996948242,106.800003051758,2013-04-02,0.010807093839627,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10434","1",1388,"0107","caco",20,121.699996948242,181.5,2013-04-02,0.151855081489112,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carya cordiformis","Carya","cordiformis","Juglandaceae"
"10435","1",1389,"0107","libe",18.7000007629395,127.800003051758,NA,2013-04-02,NA,"Dead","Dead",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindera benzoin","Lindera","benzoin","Lauraceae"
"10436","1",1390,"0107","fagr",10.3000001907349,128.199996948242,561,2013-04-02,2.64601162694272,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Fagus grandifolia","Fagus","grandifolia","Fagaceae"
"10440","1",1391,"0107","fram",14.3000001907349,132.5,364.5,2013-04-02,0.792213808648879,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Dead",2018-07-05,372,0.833253696432772,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"10442","1",1393,"0107","libe",13.1000003814697,134.300003051758,NA,2013-04-02,NA,"Dead","Dead",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindera benzoin","Lindera","benzoin","Lauraceae"
"10443","1",1394,"0107","caca",18.2000007629395,136.300003051758,140.399993896484,2013-04-02,0.0213176020639088,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10444","1",1395,"0107","quru",14.8000001907349,135.899993896484,101.699996948242,2013-04-02,0.03373228050496,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae"
"10445","1",1396,"0107","acru",17.5,139.899993896484,206.800003051758,2013-04-02,0.153948893585761,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Acer rubrum","Acer","rubrum","Sapindaceae"
"10446","1",1397,"0107","nysy",13.6999998092651,139.100006103516,657.200012207031,2013-04-02,2.66733149682482,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"10448","1",1399,"0107","caca",9.19999980926514,135.5,138.100006103516,2013-04-02,0.0204608293894409,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10449","1",1400,"0107","unk",9.69999980926514,137,NA,2013-04-02,0,"Dead","Dead",2014-09-29,NA,NA,"Dead",2015-07-15,NA,NA,"Dead",2016-07-14,NA,NA,"Dead",2017-07-18,NA,NA,"Dead",2018-07-05,NA,NA,"Unidentified unk","Unidentified","unk","Unknown"
"10451","1",1402,"0107","caca",4.30000019073486,139.199996948242,92.3000030517578,2013-04-02,0.00752195352561247,"Live","Live",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10452","1",1403,"0107","cagl",11.1999998092651,133.399993896484,451.100006103516,2013-04-02,1.65090939569971,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"10454","1",1404,"0107","cagl",4.59999990463257,137.399993896484,238.800003051758,2013-04-02,0.3116949324388,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"10457","1",1407,"0108","qual",19.3999996185303,144.800003051758,NA,2013-04-02,0,"Dead","Dead",2014-09-25,NA,NA,"Dead",2015-07-14,NA,NA,"Dead",2016-07-14,NA,NA,"Dead",2017-07-18,NA,NA,"Dead",2018-07-06,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"10461","1",1411,"0108","caca",12.3999996185303,142.800003051758,NA,2013-04-02,0,"Dead","Dead",2014-09-25,NA,NA,"Dead",2015-07-14,NA,NA,"Dead",2016-07-14,NA,NA,"Dead",2017-07-18,NA,NA,"Dead",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10462","1",1412,"0108","caca",11.1000003814697,152.899993896484,125.5,2013-04-02,0.0161336963434832,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10463","1",1413,"0108","acru",10.6000003814697,153.800003051758,154.300003051758,2013-04-02,0.0755645288799852,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Acer rubrum","Acer","rubrum","Sapindaceae"
"10464","1",1414,"0108","cato",11.6999998092651,157.399993896484,446.700012207031,2013-04-02,1.60903841282771,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"10465","1",1415,"0108","cato",11.3999996185303,158.199996948242,139,2013-04-02,0.0754687334017772,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"10466","1",1416,"0108","caca",12.1999998092651,158.199996948242,103.099998474121,2013-04-02,0.00990102289833217,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10467","1",1417,"0108","cato",12.5,159.899993896484,218.899993896484,2013-04-02,0.248135930856676,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"10468","1",1418,"0108","fram",15.8000001907349,160,384.399993896484,2013-04-02,0.903838158903392,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"10469","1",1419,"0109","litu",9.69999980926514,161,838.799987792969,2013-04-02,6.85962630166597,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"10470","1",1420,"0109","caca",7.69999980926514,163.399993896484,165,2013-04-02,0.0318327062110918,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10471","1",1421,"0109","caca",10.1999998092651,163.399993896484,52.2999992370605,2013-04-02,0.00183506357254138,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10472","1",1422,"0109","caca",12.1000003814697,163.199996948242,75,2013-04-02,0.00449228016178789,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10473","1",1423,"0109","prse",13.8000001907349,162.199996948242,330,2013-04-02,0.674301738213892,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Prunus serotina","Prunus","serotina","Rosaceae"
"10474","1",1424,"0109","caca",13.8999996185303,162.899993896484,124.5,2013-04-02,0.0158163136913042,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10475","1",1425,"0109","qual",17.3999996185303,164.600006103516,132.100006103516,2013-04-02,0.0597567905853502,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"10476","1",1426,"0109","caca",16.2000007629395,165.899993896484,59.7999992370605,2013-04-02,0.002559702910876,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10477","1",1427,"0109","caca",14.8999996185303,166.600006103516,58,2013-04-02,0.00237260590888337,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10478","1",1428,"0109","caca",17.5,168.699996948242,NA,2013-04-02,0,"Dead","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10479","1",1429,"0109","caca",17.1000003814697,169.800003051758,114.900001525879,2013-04-02,0.012958567379193,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10480","1",1430,"0109","caco",12,167.399993896484,143.100006103516,2013-04-02,0.0814433325201523,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carya cordiformis","Carya","cordiformis","Juglandaceae"
"10481","1",1431,"0109","litu",12,168.300003051758,762.200012207031,2013-04-02,5.32981603422207,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"10482","1",1432,"0109","caca",9.5,167.600006103516,119.800003051758,2013-04-02,0.0143747308160926,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Dead",2016-07-14,120,0.0144344024625747,"Dead",2017-07-18,120,0.0144344024625747,"Dead",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10482","2",32338,"0109","caca",9.5,167.600006103516,72,2013-04-02,0.00405917187280791,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10483","1",1433,"0109","qual",12.6999998092651,169.100006103516,144.399993896484,2013-04-02,0.0759178792716465,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"10484","1",1434,"0109","acru",18.7999992370605,172.199996948242,261.799987792969,2013-04-02,0.273058021531152,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Acer rubrum","Acer","rubrum","Sapindaceae"
"10485","1",1435,"0109","caca",17.6000003814697,172.5,138.899993896484,2013-04-02,0.0207564542015032,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10487","1",1437,"0110","caca",1.89999997615814,183.699996948242,125.300003051758,2013-04-02,0.0160699193334421,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10488","1",1438,"0110","acru",3.20000004768372,185.199996948242,311.100006103516,2013-04-02,0.415275017784334,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Acer rubrum","Acer","rubrum","Sapindaceae"
"10489","1",1439,"0110","caca",11.5,183.800003051758,111,2013-04-02,0.0118935582375938,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10491","1",1440,"0110","havi",18.5,182.600006103516,112,2013-04-02,0.051328565801612,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae"
"10491","2",32340,"0110","havi",18.5,182.600006103516,50.7999992370605,2013-04-02,0.010559673634531,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae"
"10492","1",1441,"0110","caca",14.3999996185303,184.800003051758,186.899993896484,2013-04-02,0.0433804297843223,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10494","1",1442,"0110","havi",19.2000007629395,186.300003051758,124.099998474121,2013-04-02,0.0712151628069737,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Dead",2018-07-06,119,0.0501344820457703,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae"
"10494","2",32341,"0110","havi",19.2000007629395,186.300003051758,88.5,2013-04-02,0.0362172491324307,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae"
"10495","1",1443,"0110","caovl",16.3999996185303,190.600006103516,158.100006103516,2013-04-02,0.105759686094359,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carya ovalis","Carya","ovalis","Juglandaceae"
"10496","1",1444,"0110","cagl",15,191.600006103516,59.5,2013-04-02,0.00816528009005365,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"10497","1",1445,"0110","caca",13.8000001907349,190.399993896484,67.1999969482422,2013-04-02,0.00341998125981243,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10498","1",1446,"0110","caca",11.8000001907349,191.800003051758,139.800003051758,2013-04-02,0.0210920731760814,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10499","1",1447,"0110","libe",9.60000038146973,188.199996948242,NA,2013-04-02,0,"Dead","Dead",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindera benzoin","Lindera","benzoin","Lauraceae"
"10500","1",1448,"0110","libe",9.39999961853027,188,NA,2013-04-02,NA,"Dead","Dead",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindera benzoin","Lindera","benzoin","Lauraceae"
"10503","1",1451,"0106","libe",1.10000002384186,106,65.0999984741211,2013-04-05,0.00440477830280463,"Live","Live",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindera benzoin","Lindera","benzoin","Lauraceae"
"10516","1",1464,"0107","ulru",0.800000011920929,122,NA,2013-04-02,0,"Dead","Dead",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulmus rubra","Ulmus","rubra","Ulmaceae"
"10517","1",1465,"0107","quve",4.5,120.599998474121,200,2013-04-02,0.171485865569989,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Quercus velutina","Quercus","velutina","Fagaceae"
"10518","1",1466,"0107","caco",3.40000009536743,120.5,464.200012207031,2013-04-02,1.77953728765488,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carya cordiformis","Carya","cordiformis","Juglandaceae"
"10523","1",1468,"0107","unk",6.80000019073486,123,NA,2013-04-02,0,"Dead","Dead",2014-09-29,NA,NA,"Dead",2015-07-15,NA,NA,"Dead",2016-07-14,NA,NA,"Dead",2017-07-18,NA,NA,"Dead",2018-07-05,NA,NA,"Unidentified unk","Unidentified","unk","Unknown"
"10526","1",1470,"0107","fram",6.09999990463257,134,164.899993896484,2013-04-02,0.110817566393583,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-15,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"10527","1",1471,"0107","caca",0.100000001490116,128.199996948242,128.800003051758,2013-04-02,0.0172079151930836,"Live","Live",2014-09-29,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-05,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10528","1",1472,"0107","unk",1.10000002384186,131.199996948242,NA,2013-04-02,0,"Dead","Dead",2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified unk","Unidentified","unk","Unknown"
"10530","1",1474,"0108","quve",4,142.100006103516,419.600006103516,2013-04-02,1.66755108886772,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Quercus velutina","Quercus","velutina","Fagaceae"
"10531","1",1475,"0108","caca",4.30000019073486,144.300003051758,102,2013-04-02,0.00964074758386245,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10532","1",1476,"0108","qual",5.69999980926514,145.199996948242,234.800003051758,2013-04-02,0.280550974375517,"Live","Live",2014-09-25,NA,NA,"Dead",2015-07-14,240,0.29757042844679,"Dead",2016-07-14,240,0.29757042844679,"Dead",2017-07-18,240,0.29757042844679,"Dead",2018-07-06,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"10534","1",1478,"0108","fram",10.1999998092651,147.399993896484,622.200012207031,2013-04-02,2.98354449134734,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"10535","1",1479,"0108","caca",5.59999990463257,145.300003051758,168.5,2013-04-02,0.0335361381661965,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10536","1",1480,"0108","cato",4.59999990463257,147.300003051758,295.200012207031,2013-04-02,0.543334857919084,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"10537","1",1481,"0108","caca",4.59999990463257,148.199996948242,192.100006103516,2013-04-02,0.0464400234698463,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"10538","1",1482,"0108","nysy",1.5,152.800003051758,84,2013-04-02,0.018620471164153,"Live","Live",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"10539","1",1483,"0108","fram",4.30000019073486,152,470.899993896484,2013-04-02,1.49511093965714,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Dead",2017-07-18,472.5,1.50774008812892,"Dead",2018-07-06,472.5,1.50774008812892,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"10540","1",1484,"0108","cagl",5.19999980926514,151.800003051758,125.099998474121,2013-04-02,0.0572586679318227,"Live","Live",2014-09-25,NA,NA,"Live",2015-07-14,NA,NA,"Live",2016-07-14,NA,NA,"Live",2017-07-18,NA,NA,"Live",2018-07-06,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
