Sampling.date,Latitude,Longitude,Elevation.m,Spcode,Species.name,Tag.number,Leaf.identifier,Plant.life.form,Maturity,Exposition,dbh.2012.mm,CE.index,Leaf.fresh.mass.g,Leaf.dry.mass.g,Leaf.area.cm2,SLA,LMA
10/5/2012,38.8935,78.1454,302,saal,Sassafras albidum,150808,5,tree,mature,natural environment,323.8,2,0.751,0.216,61.227,283.46,0.0035
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,eka7,1,tree,mature,natural environment,290.2,5,0.679,0.281,40.648,144.65,0.0069
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,eka7,2,tree,mature,natural environment,290.2,5,1.132,0.453,71.009,156.75,0.0064
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,eka7,3,tree,mature,natural environment,290.2,5,1.361,0.543,79.018,145.52,0.0069
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,eka7,4,tree,mature,natural environment,290.2,5,0.896,0.35,58.36,166.74,0.006
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,eka7,5,tree,mature,natural environment,290.2,5,1.516,0.572,95.187,166.41,0.006
10/1/2012,38.8935,78.1454,302,saca,Sambucus canadensis,20158,1,shrub,juvenile,natural environment,23,5,4.283,0.993,147.989,149.03,0.0067
10/1/2012,38.8935,78.1454,302,saca,Sambucus canadensis,20158,2,shrub,juvenile,natural environment,23,5,2.093,0.502,118.189,235.44,0.0042
10/1/2012,38.8935,78.1454,302,saca,Sambucus canadensis,20158,3,shrub,juvenile,natural environment,23,5,2.811,0.635,260.85,410.79,0.0024
10/1/2012,38.8935,78.1454,302,saca,Sambucus canadensis,20163,1,shrub,juvenile,natural environment,23.5,5,9.355,2.214,458.437,207.06,0.0048
10/1/2012,38.8935,78.1454,302,saca,Sambucus canadensis,20163,2,shrub,juvenile,natural environment,23.5,5,7.262,1.613,354.998,220.09,0.0045
10/1/2012,38.8935,78.1454,302,saca,Sambucus canadensis,20163,3,shrub,juvenile,natural environment,23.5,5,8.538,1.993,324.551,162.85,0.0061
9/21/2012,38.8935,78.1454,302,saca,Sambucus canadensis,30431,1,shrub,juvenile,natural environment,14,5,1.033,0.241,49.559,205.64,0.0049
9/21/2012,38.8935,78.1454,302,saca,Sambucus canadensis,30431,2,shrub,juvenile,natural environment,14,5,1.499,0.346,71.575,206.86,0.0048
9/21/2012,38.8935,78.1454,302,saca,Sambucus canadensis,30431,3,shrub,juvenile,natural environment,14,5,4.422,1.169,162.655,139.14,0.0072
9/21/2012,38.8935,78.1454,302,tiam ,Tilia americana ,40969,1,tree,mature,natural environment,306.5,4,2.513,0.603,205.149,340.21,0.0029
9/21/2012,38.8935,78.1454,302,tiam ,Tilia americana ,40969,2,tree,mature,natural environment,306.5,4,2.1,0.72,159.21,221.13,0.0045
9/21/2012,38.8935,78.1454,302,tiam ,Tilia americana ,40969,3,tree,mature,natural environment,306.5,4,2.157,0.595,185.149,311.17,0.0032
10/4/2012,38.8935,78.1454,302,ulam,Ulmus americana,12240,1,tree,juvenile,natural environment,38.2,4,0.438,0.183,34.535,188.72,0.0053
10/4/2012,38.8935,78.1454,302,ulam,Ulmus americana,12240,2,tree,juvenile,natural environment,38.2,4,0.243,0.097,17.271,178.05,0.0056
10/4/2012,38.8935,78.1454,302,ulam,Ulmus americana,12240,3,tree,juvenile,natural environment,38.2,4,0.154,0.072,12.447,172.88,0.0058
10/4/2012,38.8935,78.1454,302,ulam,Ulmus americana,12240,4,tree,juvenile,natural environment,38.2,4,0.228,0.102,17.208,168.71,0.0059
10/11/2012,38.8935,78.1454,302,ulam,Ulmus americana,22202,1,tree,mature,natural environment,71.5,2,0.414,0.15,43.143,287.62,0.0035
10/11/2012,38.8935,78.1454,302,ulam,Ulmus americana,22202,2,tree,mature,natural environment,71.5,2,0.451,0.18,44.228,245.71,0.0041
10/11/2012,38.8935,78.1454,302,ulam,Ulmus americana,22202,3,tree,mature,natural environment,71.5,2,0.615,0.235,62.889,267.61,0.0037
10/11/2012,38.8935,78.1454,302,ulam,Ulmus americana,22202,4,tree,mature,natural environment,71.5,2,0.285,0.116,27.714,238.91,0.0042
10/11/2012,38.8935,78.1454,302,ulam,Ulmus americana,22202,5,tree,mature,natural environment,71.5,2,0.546,0.21,58.568,278.9,0.0036
9/13/2012,38.8935,78.1454,302,ulam,Ulmus americana,50224,1,tree,juvenile,natural environment,49.5,1,0.772,0.252,55.297,219.43,0.0046
9/13/2012,38.8935,78.1454,302,ulam,Ulmus americana,50224,2,tree,juvenile,natural environment,49.5,1,0.195,0.067,15.254,227.67,0.0044
9/13/2012,38.8935,78.1454,302,ulam,Ulmus americana,50224,3,tree,juvenile,natural environment,49.5,1,0.26,0.087,21.369,245.62,0.0041
10/4/2012,38.8935,78.1454,302,ulru,Ulmus rubra,10529,1,tree,juvenile,natural environment,48.5,3,0.263,0.084,26.941,320.73,0.0031
10/4/2012,38.8935,78.1454,302,ulru,Ulmus rubra,10529,2,tree,juvenile,natural environment,48.5,3,0.463,0.157,47.739,304.07,0.0033
10/4/2012,38.8935,78.1454,302,ulru,Ulmus rubra,10529,3,tree,juvenile,natural environment,48.5,3,0.612,0.204,57.528,282,0.0035
10/4/2012,38.8935,78.1454,302,ulru,Ulmus rubra,10529,4,tree,juvenile,natural environment,48.5,3,0.32,0.102,34.496,338.2,0.003
10/4/2012,38.8935,78.1454,302,ulru,Ulmus rubra,10529,5,tree,juvenile,natural environment,48.5,3,0.097,0.034,10.116,297.53,0.0034
9/12/2012,38.8935,78.1454,302,ulru,Ulmus rubra,122553,1,tree,mature,natural environment,123.8,2,0.435,0.17,33.687,198.16,0.005
9/12/2012,38.8935,78.1454,302,ulru,Ulmus rubra,122553,2,tree,mature,natural environment,123.8,2,0.425,0.171,36.238,211.92,0.0047
9/12/2012,38.8935,78.1454,302,ulru,Ulmus rubra,122553,3,tree,mature,natural environment,123.8,2,0.419,0.169,30.425,180.03,0.0056
10/10/2012,38.8935,78.1454,302,ulru,Ulmus rubra,162187,1,tree,juvenile,natural environment,32,4,0.767,0.312,55.081,176.54,0.0057
10/10/2012,38.8935,78.1454,302,ulru,Ulmus rubra,162187,2,tree,juvenile,natural environment,32,4,0.415,0.173,30.07,173.82,0.0058
10/10/2012,38.8935,78.1454,302,ulru,Ulmus rubra,162187,3,tree,juvenile,natural environment,32,4,0.479,0.199,34.51,173.42,0.0058
10/10/2012,38.8935,78.1454,302,ulru,Ulmus rubra,162187,4,tree,juvenile,natural environment,32,4,0.914,0.376,64.195,170.73,0.0059
10/12/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,22222,1,shrub,juvenile,natural environment,34.2,3,0.129,0.047,8.312,176.85,0.0057
10/12/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,22222,2,shrub,juvenile,natural environment,34.2,3,0.12,0.045,8.262,183.6,0.0054
10/12/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,22222,3,shrub,juvenile,natural environment,34.2,3,0.121,0.044,7.907,179.7,0.0056
10/12/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,22222,4,shrub,juvenile,natural environment,34.2,3,0.203,0.076,12.003,157.93,0.0063
10/12/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,22222,5,shrub,juvenile,natural environment,34.2,3,0.126,0.055,9.466,172.11,0.0058
9/21/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,32197,1,shrub,mature,natural environment,55.3,3,0.157,0.057,10.178,178.56,0.0056
9/21/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,32197,2,shrub,mature,natural environment,55.3,3,0.178,0.067,10.843,161.84,0.0062
9/21/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,32197,3,shrub,mature,natural environment,55.3,3,0.137,0.051,8.055,157.94,0.0063
9/21/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,32197,4,shrub,mature,natural environment,55.3,3,0.412,0.152,22.741,149.61,0.0067
9/21/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,32197,5,shrub,mature,natural environment,55.3,3,0.194,0.07,11.324,161.77,0.0062
9/21/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,32197,6,shrub,mature,natural environment,55.3,3,0.159,0.056,9.707,173.34,0.0058
10/10/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,100548,1,shrub,juvenile,natural environment,41.2,4,0.254,0.088,16.896,192,0.0052
10/10/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,100548,2,shrub,juvenile,natural environment,41.2,4,0.183,0.065,12.098,186.12,0.0054
10/10/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,100548,3,shrub,juvenile,natural environment,41.2,4,0.126,0.044,8.797,199.93,0.005
10/10/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,100548,4,shrub,juvenile,natural environment,41.2,4,0.276,0.093,18.08,194.41,0.0051
10/10/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,100548,5,shrub,juvenile,natural environment,41.2,4,0.141,0.048,9.631,200.65,0.005
9/7/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,111352,1,shrub,mature,natural environment,126.1,1,0.38,0.15,22.955,153.03,0.0065
9/7/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,111352,2,shrub,mature,natural environment,126.1,1,0.35,0.136,21.099,155.14,0.0064
9/7/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,111352,3,shrub,mature,natural environment,126.1,1,0.364,0.15,12.039,80.26,0.0125
9/19/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,151664,1,shrub,mature,natural environment,132,1,0.395,0.166,19.967,120.28,0.0083
9/19/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,151664,2,shrub,mature,natural environment,132,1,0.343,0.138,18.009,130.5,0.0077
9/19/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,151664,3,shrub,mature,natural environment,132,1,0.493,0.197,28.084,142.56,0.007
9/19/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,151664,4,shrub,mature,natural environment,132,1,0.542,0.225,29.94,133.07,0.0075
9/19/2012,38.8935,78.1454,302,vipr,Viburnum prunifolium,151664,5,shrub,mature,natural environment,132,1,0.507,0.209,27.819,133.11,0.0075
9/13/2012,38.8935,78.1454,302,vire,Viburnum recognitum,50235,1,shrub,juvenile,natural environment,17.9,1,0.557,0.152,34.156,224.71,0.0045
9/13/2012,38.8935,78.1454,302,vire,Viburnum recognitum,50235,2,shrub,juvenile,natural environment,17.9,1,0.58,0.163,35.169,215.76,0.0046
9/13/2012,38.8935,78.1454,302,vire,Viburnum recognitum,50235,3,shrub,juvenile,natural environment,17.9,1,0.531,0.163,33.091,203.01,0.0049
9/13/2012,38.8935,78.1454,302,vire,Viburnum recognitum,50235,4,shrub,juvenile,natural environment,17.9,1,0.734,0.224,45.06,201.16,0.005
