"tag","coreID","sp","1734","1735","1736","1737","1738","1739","1740","1741","1742","1743","1744","1745","1746","1747","1748","1749","1750","1751","1752","1753","1754","1755","1756","1757","1758","1759","1760","1761","1762","1763","1764","1765","1766","1767","1768","1769","1770","1771","1772","1773","1774","1775","1776","1777","1778","1779","1780","1781","1782","1783","1784","1785","1786","1787","1788","1789","1790","1791","1792","1793","1794","1795","1796","1797","1798","1799","1800","1801","1802","1803","1804","1805","1806","1807","1808","1809","1810","1811","1812","1813","1814","1815","1816","1817","1818","1819","1820","1821","1822","1823","1824","1825","1826","1827","1828","1829","1830","1831","1832","1833","1834","1835","1836","1837","1838","1839","1840","1841","1842","1843","1844","1845","1846","1847","1848","1849","1850","1851","1852","1853","1854","1855","1856","1857","1858","1859","1860","1861","1862","1863","1864","1865","1866","1867","1868","1869","1870","1871","1872","1873","1874","1875","1876","1877","1878","1879","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
122474,"122474","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524,1.335,1.513,0.889,1.024,1.218,0.823,0.707,0.807,0.638,0.421,0.379,0.727,0.652,0.613,0.458,0.364,0.493,0.469,0.37,0.24,0.228,0.169,0.297,0.221,0.261,0.246,0.372,0.377,0.301,0.483,0.306,0.457,0.27,0.299,0.499,0.279,0.416,0.293,0.395,0.407,0.177,0.34,0.165,0.266,0.145,0.184,0.585,0.796,0.896,0.767,0.863,0.879,0.829,0.462,0.575,0.764,0.794,0.958,0.701,0.581,0.539,0.448,0.434,0.497,0.446,0.522,0.551,0.395,0.693,0.944,1.037,1.189,1.009,1.169,0.878,0.889,1.011,0.888,1.015,1.084,0.829,0.783,0.655,0.86,0.612,0.715,0.78,0.658,0.802,0.634,1.074,0.977,0.962,1.103,0.969,1.022,1.28,1.656,1.151,1.05,1.154,0.842,0.538,0.905,0.811,0.78,0.74,0.765,0.525,0.457,0.419,0.519,0.504,0.445,0.62,0.517,0.478,0.515,0.824,0.708,0.748,0.833,0.907,0.98,1.043,0.933,1.048,0.525,0.788,0.887,0.703,0.643,0.862,0.622,0.402,0.616,0.653,0.752,0.982,0.709,0.93,0.863,0.817,0.682,0.7,1.17,0.785,0.954,0.877,0.662,0.614,0.704,0.693,0.633,0.903,0.878,0.54,0.581,0.651,0.677,0.703,0.703,0.69,0.736,0.566,0.745,0.64,0.615,0.466,0.394,0.538,0.524,0.564,0.551,0.477,0.433,0.378,0.645,0.547,0.64,0.467,0.596,0.591,0.523,0.423,0.38,0.35,0.381,0.433,0.528,0.426,0.649,0.58,0.52,0.5,0.558,0.615,NA,NA,NA,NA,NA,NA,NA,NA
132177,"132177A","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738,1.143,0.985,0.883,1.161,1.141,1.04,0.751,0.771,1.42,0.816,0.738,0.624,0.507,0.71,0.867,0.984,1.029,1.271,2.837,3.27,2.728,2.078,1.503,1.055,0.601,0.419,0.455,0.377,0.589,0.755,1.188,1.517,1.554,1.259,0.904,1.034,0.912,0.879,0.896,0.876,0.766,0.739,0.536,0.728,0.967,1.098,1.371,0.931,0.904,0.931,0.567,0.47,0.545,0.4,0.307,0.496,0.633,0.606,0.19,0.331,0.371,0.309,0.263,0.27,0.214,0.258,0.259,0.225,0.208,0.139,0.213,0.179,0.122,0.234,NA,NA,NA,NA,NA,NA
132177,"132177B","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765,1.018,0.886,1.02,1.152,0.827,1.163,1.118,1.076,0.819,0.789,1.257,0.903,0.638,0.646,0.556,0.741,0.984,1.295,1.279,2.184,4.12,4.236,3.833,2.994,2.379,1.18,0.559,0.554,0.725,0.629,0.626,0.561,1.001,1.538,1.809,1.339,0.72,1.204,0.983,1.064,0.82,0.944,0.751,1.051,0.452,1.289,1.394,1.491,1.251,1.363,0.774,1.048,0.409,0.395,0.285,0.416,0.231,0.27,0.911,0.432,0.204,0.14,0.206,0.264,0.388,0.293,0.25,0.181,0.205,0.123,0.118,0.161,NA,NA
132206,"132206","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.228,1.986,1.215,1.059,0.947,0.868,0.854,0.543,0.478,0.86,0.707,0.513,1.116,0.699,0.62,0.472,0.585,0.562,0.795,0.527,0.585,0.437,0.415,0.539,0.458,0.965,1.061,0.69,0.54,0.792,0.689,0.566,0.456,0.483,0.443,0.642,0.357,0.544,0.478,0.537,0.454,0.543,0.371,0.422,0.48,0.215,0.419,0.407,0.439,0.489,0.614,0.46,0.27,0.456,0.409,0.441,0.443,0.338,0.547,0.296,0.459,0.502,0.476,0.844,0.568,1.042,0.664,0.709,0.696,0.87,1.02,1.058,0.938,0.677,0.761,0.96,0.919,0.73,0.856,1.07,0.582,0.717,0.606,0.737,0.879,1.122,0.62,0.737,1.053,1.221,1.26,1.025,1.299,0.776,0.911,0.739,0.721,0.69,0.586,0.606,0.586,0.756,0.757,0.91,0.786,0.589,0.809,0.583,0.748,0.687,0.825,0.51,0.823,0.582,0.834,0.8,0.665,0.545,0.623,0.557,0.594,0.464,0.463,0.449,0.698,0.312,0.456,0.345,0.472,0.539,0.458,0.483,0.545,0.452,0.525,0.637,0.541,0.479,0.417,0.456,0.474,0.475,0.629,0.614,NA,NA,NA,NA,NA,NA,NA,NA
142363,"142363","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,0.656,0.684,0.768,0.597,0.759,0.798,0.806,0.617,0.819,0.757,0.661,0.717,0.832,0.768,0.772,0.87,0.746,0.666,0.811,0.892,0.959,0.631,0.681,0.447,0.718,0.896,0.902,0.66,0.948,0.682,0.79,0.952,0.764,0.896,0.727,0.663,0.596,0.664,0.756,0.831,NA,NA,NA,NA,NA,NA,NA,NA
142539,"142539","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.076,0.783,0.803,0.881,0.765,0.971,1.11,0.98,1.029,1.053,0.996,0.838,1.018,0.444,0.612,0.733,0.696,0.979,1.015,0.95,0.52,0.985,0.748,0.802,0.917,0.463,0.753,0.616,0.699,0.761,0.646,0.783,0.555,0.744,0.538,0.559,0.673,0.829,0.835,0.712,0.764,0.802,0.655,1.048,1.015,0.916,0.714,1.286,0.939,0.792,0.865,0.911,1.308,1.232,0.904,0.93,0.805,0.878,0.952,0.839,1.088,0.843,0.938,0.89,0.919,1.041,1.019,0.941,0.793,0.996,1.226,1.22,1.304,1.287,1.27,1.174,1.18,1.241,0.981,0.696,1.221,0.981,0.863,0.981,0.882,0.777,0.912,0.869,1.074,0.86,0.939,0.968,1.25,0.859,0.993,0.526,0.822,1.156,1.047,0.783,1.396,0.866,1.239,1.221,0.939,1.201,0.662,0.831,0.837,0.836,1.008,1.064,NA,NA,NA,NA,NA,NA,NA,NA
142565,"142565","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.055,1.181,1.25,1.098,1.065,1.228,1.579,1.404,1.666,1.224,1.213,0.852,0.989,0.847,0.808,0.874,0.46,0.62,0.654,0.604,0.569,0.732,0.71,0.37,0.493,0.394,0.405,0.369,0.338,0.385,0.312,0.388,0.407,0.387,0.273,0.319,0.258,0.334,0.266,0.474,0.446,0.5,0.471,0.55,0.515,0.442,0.571,0.653,0.694,0.499,0.575,0.541,0.352,0.382,0.466,0.653,0.712,0.504,0.69,0.506,0.585,0.507,0.558,0.659,0.434,0.398,0.431,0.356,0.345,0.339,0.427,0.484,0.501,0.586,0.449,0.5,0.473,0.405,0.247,0.288,0.307,0.253,0.276,0.229,0.276,0.268,0.326,0.306,0.266,0.337,0.387,0.343,0.263,0.239,0.308,0.283,0.254,0.246,0.172,0.146,0.225,0.244,0.223,0.309,0.176,0.203,0.279,0.225,0.193,0.154,0.122,0.181,0.189,0.245,0.259,NA,NA,NA,NA,NA,NA,NA,NA
161536,"161536B","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.673,1.814,2.619,2.287,2.107,1.845,1.121,1.287,0.892,0.56,0.696,0.629,1.07,1.291,0.854,0.711,0.971,0.67,0.284,0.377,0.22,0.529,0.391,0.354,0.18,0.485,1.418,2.41,2.264,1.79,1.452,0.877,0.696,0.452,0.655,0.499,0.389,0.364,0.397,0.436,0.331,0.245,0.234,0.194,0.199,0.14,0.45,0.661,0.681,0.466,0.394,2.118,1.72,1.457,1.082,0.743,1.055,1.126,0.8,0.72,0.3,0.286,0.255,0.188,0.201,0.192,0.2,0.202,0.296,0.207,0.237,0.194,0.171,0.132,0.15,0.158,0.114,0.137,0.14
161573,"161573A","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953,1.173,1.189,1.369,1.409,1.474,3.452,1.899,0.532,0.489,0.418,0.411,0.398,0.238,0.277,0.368,1.063,1.546,1.496,1.823,0.824,1.301,0.962,0.884,0.912,0.651,0.877,0.736,0.685,0.693,0.672,0.75,0.629,0.489,0.466,0.311,0.39,0.338,0.326,0.456,0.293,0.431,0.445,0.789,0.875,0.571,0.343,0.441,0.267,0.173,0.34,0.278,0.163,0.355,0.378,0.162,0.294,0.315,0.288,0.224,0.263,0.167,0.231,0.232,0.22,0.312,0.221
162295,"162295","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.522,1.287,1.01,0.919,0.794,0.739,0.691,0.64,0.718,0.773,0.787,0.773,0.515,0.608,0.644,0.719,0.63,0.6,0.572,0.815,3.218,2.397,1.894,1.72,2.135,1.941,1.562,1.454,1.136,1.098,1.201,1.064,1.52,1.207,0.953,1.07,1.044,0.758,0.874,0.849,0.322,0.456,0.467,0.48,0.537,0.597,0.624,0.305,0.526,0.635,0.719,0.654,0.384,0.605,0.506,0.497,0.6,0.617,0.502,0.448,0.488,0.422,0.327,0.388,0.467,0.431,0.563,0.584,0.381,0.354,0.57,0.395,0.461,0.398,0.377,0.511,0.407,0.42,0.406,0.501,0.592,0.507,0.343,0.559,0.597,0.613,0.558,0.59,0.639,0.613,0.715,0.581,0.676,0.732,0.645,0.567,0.912,1.219,0.851,0.97,0.713,0.633,0.585,0.704,0.692,0.873,0.647,0.799,0.744,1.245,1.632,1.648,1.607,1.311,1.294,1.195,0.929,1.021,1.243,1.55,0.843,0.642,0.422,1.056,1.184,0.899,0.881,1.505,0.932,1.056,1.423,1.168,1.092,1.538,1.154,0.971,0.965,0.944,1.339,NA,NA,NA,NA,NA,NA,NA,NA
162397,"162397","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554,0.438,1.265,1.144,1.152,0.981,0.562,0.827,0.53,0.522,0.572,0.372,0.424,0.524,0.374,0.449,0.447,0.29,0.41,0.226,0.232,0.328,0.736,1.855,1.28,0.751,0.873,1.481,1.929,0.971,1.022,0.637,0.632,0.69,0.451,0.701,0.65,0.583,0.457,0.537,0.364,0.427,0.388,0.12,0.224,0.152,0.17,0.144,0.328,0.359,0.194,0.417,0.704,0.975,0.938,0.73,1.22,0.903,0.907,0.979,0.805,0.782,0.652,0.607,0.597,0.501,0.493,0.579,1.029,0.917,0.802,0.488,0.233,0.182,0.167,0.154,0.104,0.14,0.101,0.1,0.139,0.134,0.146,0.136,0.078,0.054,0.119,0.109,0.113,0.105,0.077,0.111,0.177,0.185,0.149,0.143,0.187,0.153,0.101,0.219,0.264,0.25,0.239,0.258,0.228,0.241,0.331,0.384,0.426,0.243,0.391,0.383,0.699,0.673,0.914,0.672,0.726,1,0.766,0.529,0.605,0.548,0.691,0.452,0.377,0.283,0.78,0.901,0.578,0.497,0.868,0.61,0.623,1.068,0.692,0.992,0.708,0.851,0.661,0.499,0.669,0.807,NA,NA,NA,NA,NA,NA,NA,NA
162398,"162398","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.854,2.094,1.458,0.695,0.669,0.571,0.57,0.725,0.552,0.419,0.482,0.45,0.248,0.181,0.226,0.254,0.245,0.174,0.209,0.196,0.082,0.196,0.348,0.738,0.696,0.63,0.43,1.072,1.645,1.77,1.008,0.833,1.01,1.016,0.711,1.068,1.017,0.818,0.895,0.794,0.667,0.622,0.567,0.196,0.438,0.343,0.449,0.634,0.854,1.126,0.816,1.089,1.903,1.516,1.442,0.81,0.733,0.584,0.775,0.895,0.839,0.922,0.797,0.945,0.826,0.733,0.822,0.837,0.979,1.198,0.977,0.936,0.565,1.15,1.078,0.745,0.511,0.637,0.72,0.408,0.734,1.028,1.059,0.925,0.989,1.078,1.219,1.401,1.225,1.071,1.4,0.684,0.858,0.929,0.637,0.613,0.942,0.549,0.448,0.77,0.614,0.895,0.754,0.904,0.898,0.908,0.694,0.596,0.634,0.362,0.627,0.631,0.274,0.459,0.466,0.515,0.572,0.655,0.615,0.453,0.513,0.623,0.694,0.321,0.317,0.321,0.992,1.064,0.542,0.5,0.623,0.398,0.589,0.802,0.699,0.48,0.504,0.467,0.397,0.402,0.518,0.534,NA,NA,NA,NA,NA,NA,NA,NA
171471,"171471","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996,0.843,0.181,0.623,0.964,0.949,0.588,0.775,0.779,0.363,0.387,0.919,0.643,1.219,1.023,0.67,0.98,1.312,0.677,0.577,0.648,0.606,0.646,0.751,0.282,0.516,0.301,0.286,0.399,0.404,0.493,0.32,0.203,0.231,0.21,0.198,0.216,0.387,0.352,0.355,0.256,0.622,0.46,0.377,0.286,0.167,0.323,0.131,0.164,0.16,0.09,0.118,0.124,0.113,0.171,0.134,0.104,1.232,0.822,0.77,0.652,0.654,0.625,0.456,0.545,0.533,0.317,0.182,0.167,0.269,0.413,0.272,0.689,0.409,0.27,0.208,0.223,0.197,0.339,0.28,0.233,0.194,0.695,0.355,0.447,0.349,0.276,0.397,0.369,0.26,0.26,0.21,0.191,0.187,0.191,0.208,0.247,0.209,0.172,0.18,0.227,0.188,0.129,0.168,0.071,0.14,0.118,0.135,0.114,0.116,0.065,NA,NA,NA,NA,NA,NA,NA,NA
